tweet_text,user_id,hashtags,time,url
@AvaJeromeStan Carly is also going to cure cancer and reverse climate change in case you haven’t heard.,1637953536934948866,,2023-03-20 23:05:29 +0000 +0000,https://twitter.com/DanteIsAVibe/status/1637953536934948866
"@elonmusk @stillgray ..also, it was a bill to OVERTURN a rule that ""permits fiduciary retirement fund managers to consider climate change, good corporate governance and other factors when making investments on behalf of pension plan participants.""

There. Explained it. Not hard at all.

👋 https://t.co/byo1cP4tJm",1637953532472053769,,2023-03-20 23:05:28 +0000 +0000,https://twitter.com/Mike_in_Vegas_/status/1637953532472053769
"@ConversationEDU @BMHayward @UCNZ Still no Global electric circuit, Solar particle forcing , Irradiance drops during solar storms integrated into the modelling..🤨And with a magnetic secular variation this logically is the very cause of the change to the climate.",1637953521449570304,,2023-03-20 23:05:25 +0000 +0000,https://twitter.com/Kenneynrg/status/1637953521449570304
"Check this out:

#svenvanzanten #solar #renewables #climatechange #sustainability #Environment #Energy #CleanEnergy #electricity #solarenergy #SolarPower #energietransitie #zonnepanelen #klimaat #Nederland",1637953488385724418,"svenvanzanten,solar,renewables,climatechange,sustainability,Environment,Energy,CleanEnergy,electricity,solarenergy,SolarPower,energietransitie,zonnepanelen,klimaat,Nederland",2023-03-20 23:05:17 +0000 +0000,https://twitter.com/SvenVanZanten01/status/1637953488385724418
"After this there is no turning back
you take the blue pill, you wake up in your bed and believe whatever it is you want to believe
you take the red pill, and you find out how deep the climate change is",1637953475937021954,,2023-03-20 23:05:15 +0000 +0000,https://twitter.com/sargoth/status/1637953475937021954
"Like a pebble in a pond, this is climate change.  The arrogance is incredible. https://t.co/mbA3HP0H2Q",1637953470429814784,,2023-03-20 23:05:13 +0000 +0000,https://twitter.com/truedatdawg/status/1637953470429814784
@morningj @SenTedCruz Biden sank a bipartisan bill so he can use your 401k to fuel the fake climate change. That’s after a collapse of a bank that specialized in loaning to “green companies” If you’re willing to hand over your money that’s up to you. The president has no right.,1637953470056505348,,2023-03-20 23:05:13 +0000 +0000,https://twitter.com/JohnAldoDetroit/status/1637953470056505348
"As the climate changes, weather conditions are being generated that are more conducive for bushfires.

Full read: https://t.co/2z1ehu952G",1637953453086441472,,2023-03-20 23:05:09 +0000 +0000,https://twitter.com/ethicalfields/status/1637953453086441472
"@CassyWearsHeels That is true, I also think a new born puppy is more of a threat than man made climate change.",1637953438481801216,,2023-03-20 23:05:06 +0000 +0000,https://twitter.com/kcidark85/status/1637953438481801216
Biden Vetoes Bipartisan Bid to Prevent Pension Fund Managers From Basing Investment Decisions on 'ESG' Factors Like Climate Change https://t.co/9YY3eteNeY https://t.co/WaGRrCy2t9,1637953426725437440,,2023-03-20 23:05:03 +0000 +0000,https://twitter.com/ConsPress/status/1637953426725437440
"@GrogsGamut Business and the wealthy believe they will amass enough money to protect and shield them from climate change.

What they really, really don’t care about is other people.",1637953420228435970,,2023-03-20 23:05:01 +0000 +0000,https://twitter.com/shaun_pyrah/status/1637953420228435970
"@Reilly2020 @Kyle_Beckley @nytimes Lol. Have you told the Kenyan the “news” ? He is the clear definition of liar and scammer, on the name of the bs “climate change”. Beach front mansion!! There you have it, it is a SCAM",1637953416835264513,,2023-03-20 23:05:00 +0000 +0000,https://twitter.com/YoliBurtflo/status/1637953416835264513
"Today @alexismadrigal spoke w/ @SupervisorAlejo, @BarbaraBarrigan &amp; Mark Strudley about supporting vulnerable communities as climate change intensifies.

🎧 Listen to the podcast: https://t.co/AgzyUYrAGO",1637953413861498882,,2023-03-20 23:05:00 +0000 +0000,https://twitter.com/KQEDForum/status/1637953413861498882
"Live from Kanata: I’m spending time with tech employees this evening – answering any and all questions they have about health care, public transit, climate change, or whatever else they want to discuss. Watch our town hall here: https://t.co/EYJ6GyJo9c",1637953413743820800,,2023-03-20 23:05:00 +0000 +0000,https://twitter.com/JustinTrudeau/status/1637953413743820800
"Failing to Invest in Climate Change Means Failure to Taxpayers, Says New Assessment https://t.co/saFfKIaXNI via @GovExec",1637953390721236994,,2023-03-20 23:04:54 +0000 +0000,https://twitter.com/Ramu_Kal/status/1637953390721236994
@GeraldKutney Fossil fuels don’t change climate. https://t.co/j6I20ET9X4,1637953362380353538,,2023-03-20 23:04:47 +0000 +0000,https://twitter.com/fischerfischy/status/1637953362380353538
"@DineshDSouza @nytimes Nothing to see here, move along to the deeper reason the oligarchs are distracting with climate change scam 🤷🏻‍♀️ https://t.co/SEHKAuguGa",1637953350972100609,,2023-03-20 23:04:45 +0000 +0000,https://twitter.com/ShellyW66/status/1637953350972100609
I greatly admire societies that have achieved a social contract for harmonious coexistence &amp; integral development. So why is climate change driving us apart instead of bringing us together? Do you have an answer? Join us for our training program  https://t.co/igrxBOuJSm https://t.co/UPFO4Bx6Hy,1637953324258566144,,2023-03-20 23:04:38 +0000 +0000,https://twitter.com/BUSarchitektur/status/1637953324258566144
10 Big Findings from the 2023 IPCC Report on Climate Change. https://t.co/Tif3I5ztsO https://t.co/fJMUqIQo8n,1637953247985156097,,2023-03-20 23:04:20 +0000 +0000,https://twitter.com/CarbnNtrlCities/status/1637953247985156097
"3/20/2023 
UN Secretary General António Guterres. 🗣️ “In short, our world needs climate action on all fronts.” 🥶 🥵 

More fear about climate… 
Paying more taxes to governments will certainly help regulate climate… 

Nothing changes. Fear will drive you. 

🔻🔻🔻",1637953224606101504,,2023-03-20 23:04:15 +0000 +0000,https://twitter.com/commandenteSD/status/1637953224606101504
"The U.N. Intergovernmental Panel on Climate Change reports that unless there are “deep, rapid and sustained” cuts to greenhouse gas emissions, global average temperatures will rise 1.5 degrees Celsius above preindustrial levels sometime around “the first half of the 2030s.”",1637953213998694401,,2023-03-20 23:04:12 +0000 +0000,https://twitter.com/WTFJHT/status/1637953213998694401
"“This is the stone cold truth laid out in unassailable science by the world’s top climate experts. We’re hurtling down the road to ruin and running out of time to change course.”

https://t.co/3VZSvzmOLr via @nbcnews",1637953198047522816,,2023-03-20 23:04:08 +0000 +0000,https://twitter.com/JulianneMcShane/status/1637953198047522816
UN climate change report: Catastrophic warming will claim lives without action - The Washington Post https://t.co/BLEgFVJFrG,1637953191882129408,,2023-03-20 23:04:07 +0000 +0000,https://twitter.com/MikeKellyofEM/status/1637953191882129408
@POTUS Your plan manager's social justice and climate change agenda should have nothing to do with my retirement investment choices.,1637953188690010113,,2023-03-20 23:04:06 +0000 +0000,https://twitter.com/LvS_Redux/status/1637953188690010113
"New climate report: Drastic, accelerated changes needed now to avert crisis https://t.co/GrCRabCM88",1637953187985383425,,2023-03-20 23:04:06 +0000 +0000,https://twitter.com/DailyReformerUS/status/1637953187985383425
"@omotforest @gargantuandwarf @JoAmsel @cmcateer3 @Anvesaka88 @tim_dunkerton Europe is not enjoying the ""wellbeing"" that climate change is bringing. 
https://t.co/EGT3Ip6cR9",1637953179034742784,,2023-03-20 23:04:04 +0000 +0000,https://twitter.com/MisinformNoMore/status/1637953179034742784
@just1nbruce It's only a conspiracy because you fail to do proper research - quite simple - even if I showed you proof - you'd say it was doctored - but that's ok - continue to do fake weather - I'm sure you belive climate change is real too...right?,1637953168092045312,,2023-03-20 23:04:01 +0000 +0000,https://twitter.com/aleglessman/status/1637953168092045312
"These children are literally in the mines so that some people can have those fancy electric vehicles.....

Children in mines/theoretical climate change

Or the realisation that we are the carbon they wanna eliminate

Choose. 

https://t.co/L0cBTFFSJQ",1637953149532098561,,2023-03-20 23:03:57 +0000 +0000,https://twitter.com/MadameDreamwea1/status/1637953149532098561
"@DineshDSouza @nytimes This reminds me of all those people say say, ""Jesus will return on this day and this year!"" but only the climate doomsayers are still being listened to after the 50th time they've had to change their story.",1637953146873053184,,2023-03-20 23:03:56 +0000 +0000,https://twitter.com/Bon07288447/status/1637953146873053184
@DineshDSouza @nytimes Climate change money is just a way to funnel money.,1637953135669813254,,2023-03-20 23:03:53 +0000 +0000,https://twitter.com/Jeep_n_Gurl/status/1637953135669813254
"IPCC warns of 'last chance' to limit climate change via drastic emissions cuts: Mongabay https://t.co/EXLjFD4nFX 

MORE w/ EcoSearch: https://t.co/6zZst7Th26",1637953122814525440,,2023-03-20 23:03:50 +0000 +0000,https://twitter.com/ecobearwitness/status/1637953122814525440
"We can't live together, so we will die together. Yet we still haven't done anything like anything about climate change #theworldisendingsoonerthenyouthink",1637953113469620225,theworldisendingsoonerthenyouthink,2023-03-20 23:03:48 +0000 +0000,https://twitter.com/BIGGOODERSx/status/1637953113469620225
"Where’s Waldo? Gov. Newsom was everywhere campaigning for 2024, now that California is literally under water, he’s more reclusive than President Biden. Gov. Newsom is more concerned with climate change than being prepared for the climate . https://t.co/SLLVas73lE",1637953087133589506,,2023-03-20 23:03:42 +0000 +0000,https://twitter.com/OffTheTop/status/1637953087133589506
"Despite ESG factors – short-hand for environment, social, and governance – being a widely accepted investing principle since 2004, Republicans recently started calling “woke capitalism” that, they argue, attempts to force climate change politics into Americans’ financial planning",1637953030804103169,,2023-03-20 23:03:28 +0000 +0000,https://twitter.com/WTFJHT/status/1637953030804103169
"breaking news, urgent now and beyond future! save our education, action now - save our loving Planet, save our loving animals, climate change impact, action now! save our supreme courts blue wave Party! Save our democracy blue wave Party! https://t.co/AkNUeNlh0o",1637953009580937217,,2023-03-20 23:03:23 +0000 +0000,https://twitter.com/LoanNgu02041197/status/1637953009580937217
Climate change = mentality change.,1637952994875523073,,2023-03-20 23:03:20 +0000 +0000,https://twitter.com/Hatle10/status/1637952994875523073
Biden Vetoes Bipartisan Bid to Prevent Pension Fund Managers From Basing Investment Decisions on 'ESG' Factors Like Climate Change https://t.co/0W6tRLPcHd,1637952987740946433,,2023-03-20 23:03:18 +0000 +0000,https://twitter.com/RedState/status/1637952987740946433
"⚡️NEWS FLASH⚡️The Labor Govt think the IPCC, IEA &amp; climate scientists are wrong about climate change &amp; it’s actually AOK to open new coal &amp; gas mines &amp; we don’t need to learn science at school anymore because it’s all bullshit  #auspol ⁦@KetanJ0⁩ https://t.co/Fghp9jSPkp",1637952985753083904,auspol,2023-03-20 23:03:18 +0000 +0000,https://twitter.com/worldzonfire/status/1637952985753083904
"@POTUS You piece of crap..
Your climate change hoax is killing us and lining your donors pockets...RESIGN YOU FRAUD",1637952980925423616,,2023-03-20 23:03:17 +0000 +0000,https://twitter.com/BrentHauge/status/1637952980925423616
"We have the tools to save the planet from climate change. Politics is getting in the way, new IPCC report says https://t.co/L9kMV7B6Sh   #385tech  #eIndia",1637952979356508161,"385tech,eIndia",2023-03-20 23:03:16 +0000 +0000,https://twitter.com/HolliSemetko/status/1637952979356508161
'Humanity is on thin ice': Dire climate change message https://t.co/rHSq5RMau5,1637952959316398080,,2023-03-20 23:03:11 +0000 +0000,https://twitter.com/GregAJackson1/status/1637952959316398080
"FALSIFYING BY THE FEDGOV AND STATEGOV SHITSTAINS? YOU FKRS BEEN AFTER HIM FOR 14  FKG YEARS AND YOU NEVER HAS SHIT! YOU’RE WASTING TAXPAYER DOLLARS ON THIS WITCH HUNT! AGAIN!
YOU ARE A WASTE OF OXYGEN! YOU’RE THE CAUSE OF CLIMATE CHANGE!
SO FK U!",1637952932753686531,,2023-03-20 23:03:05 +0000 +0000,https://twitter.com/lrnewton1/status/1637952932753686531
"@DineshDSouza @nytimes Think CHEMTRAILS &amp; weather modification are a conspiracy theory?

Well heres an extremely difficult nigh impossible to find UN Council Chemtrail Presentation from 2006 discussing just this.

Climate Change is a scam but weather modification is real

https://t.co/2jJ7QJNmSp",1637952925367431168,,2023-03-20 23:03:03 +0000 +0000,https://twitter.com/FreeSpeechGB/status/1637952925367431168
"@MikeHudema This is so true it’s amazing how the world financial leaders think climate change is BS. 2 min video of facts 

https://t.co/WsM7hmjsq6",1637952915406229504,,2023-03-20 23:03:01 +0000 +0000,https://twitter.com/DowsonGeoff/status/1637952915406229504
"'We constantly live on the edge' — Independent farmers have faced mounting challenges due to underinvestment and climate change, but they are key to our food security https://t.co/tQsgMPF877",1637952910599524360,,2023-03-20 23:03:00 +0000 +0000,https://twitter.com/nowthisnews/status/1637952910599524360
"https://t.co/Ai9bAVarip
#AHRCUSA #ImadHamad #AHRC #ClimateChange #IPCC @AHRCUSA @UN @WhiteHouse",1637952902739132416,"AHRCUSA,ImadHamad,AHRC,ClimateChange,IPCC",2023-03-20 23:02:58 +0000 +0000,https://twitter.com/AHRCUSA/status/1637952902739132416
@DineshDSouza @nytimes Climate change…the greatest business of the Century!,1637952882728108032,,2023-03-20 23:02:53 +0000 +0000,https://twitter.com/JoeSullivan75/status/1637952882728108032
Our headlines #ClimateChange #IPCC #ClimateReport #Russia #China #Putin #XiJinping #RussiaUkraineWar #CreditSuisse #SVBBank on @BBCNews on Monday 20 March 2023 https://t.co/JzL0Zj547u,1637952869696692226,"ClimateChange,IPCC,ClimateReport,Russia,China,Putin,XiJinping,RussiaUkraineWar,CreditSuisse,SVBBank",2023-03-20 23:02:50 +0000 +0000,https://twitter.com/KasiaMadera/status/1637952869696692226
@hrkbenowen What a bunch of messed up edits climate change was supposed to destroy the world 23 years ago guess what we’re still hear art’s you pissed,1637952861031022594,,2023-03-20 23:02:48 +0000 +0000,https://twitter.com/Conley1Kermit/status/1637952861031022594
"Weather bulletins on two French TV channels - France 2 and France 3 - were transformed into ""weather and #climate bulletins"". Plan is to better explain the consequences of climate change on the weather.",1637952851493150720,climate,2023-03-20 23:02:46 +0000 +0000,https://twitter.com/meripu/status/1637952851493150720
Well that will certainly result in climate change…warm Beer😡,1637952850851446791,,2023-03-20 23:02:45 +0000 +0000,https://twitter.com/psychforensic/status/1637952850851446791
@keytronek @SenSchumer Climate change is a joke and Obama Hawaii Beach house proves that he don't believe it either,1637952835835895808,,2023-03-20 23:02:42 +0000 +0000,https://twitter.com/ultramaga12/status/1637952835835895808
Climate change is a hoax https://t.co/QaIIfE5wT7,1637952816571641860,,2023-03-20 23:02:37 +0000 +0000,https://twitter.com/Prov29_16/status/1637952816571641860
"We are so doomed if we don't take drastic action to stop climate change I feel so sorry for the younger generations the mess we are leaving you 
‘The climate time-bomb is ticking’: The world is running out of time to avoid catastrophe, new UN report warns

https://t.co/e93Okh4dCN",1637952813283135488,,2023-03-20 23:02:37 +0000 +0000,https://twitter.com/DouglasWalton99/status/1637952813283135488
"@blakandblack @PhilCygnus There never has been any truth in war - ever.
I've come to the conclusion that we are a remarkably stupid species - capable of great things on one hand, but utterly blind to the gross cruelty of war, inequality, famine and climate change.
I really don't believe we will survive.",1637952809890103297,,2023-03-20 23:02:36 +0000 +0000,https://twitter.com/Bilbulbabe/status/1637952809890103297
"@ctvwinnipeg I've seen 12 new articles on climate change today.

Orders from the WEF must have gone out due to the bank failures.",1637952796313157634,,2023-03-20 23:02:32 +0000 +0000,https://twitter.com/ztisdale/status/1637952796313157634
@stillgray Climate Change is Hoax‼️😆 This about Power and Control. https://t.co/pGI5Pl2s4z,1637952794819801090,,2023-03-20 23:02:32 +0000 +0000,https://twitter.com/JTBlackstone/status/1637952794819801090
"""The world is up the proverbial creek - but we still have a paddle."" @frankjotzo on the latest #IPCC climate change report

IPCC delivers definitive report on climate change, and where to now https://t.co/PWAF9fbqDX via @ConversationEDU",1637952791162552320,IPCC,2023-03-20 23:02:31 +0000 +0000,https://twitter.com/christrisos/status/1637952791162552320
"Earth's climate is an enormously complex system, but the anthropogenic climate change simpletons believe atmospheric carbon dioxide is the only thing that could possibly make a difference between one epoch and another.",1637952759151448071,,2023-03-20 23:02:24 +0000 +0000,https://twitter.com/covid_quest/status/1637952759151448071
@yayanarchy @ChrisChanBoi2 @ccwscott @hausofdecline fair enough. this is something that happens a lot w/ video games and the entertainment industry. i still believe that there are many woke ads/actions don't see any great boost in their sales from it. the trend WILL change but it's still reactionary in the current climate.,1637952743485878273,,2023-03-20 23:02:20 +0000 +0000,https://twitter.com/EctoEntropic/status/1637952743485878273
"@LicypriyaK No, the climate change doomsday era have stolen your childhood with their fear mongering. This alarmist crap has been going on for 50yrs and they haven’t been right yet. Go live your life and stop worrying.",1637952735608729601,,2023-03-20 23:02:18 +0000 +0000,https://twitter.com/JimAcostaJr/status/1637952735608729601
"@macsween_prue @AustralianLabor @AlboMP @ChrisMinnsMP Rorts, lies, jobs for mates, climate change deniers etc Everything you approve of https://t.co/G8ZAHL3AmW",1637952726167601153,,2023-03-20 23:02:16 +0000 +0000,https://twitter.com/DigbyMiss/status/1637952726167601153
@SenatorRomney I don’t think it was a mistake. Climate change isn’t a “Washington Democrats’ ideological preference.”,1637952723953008640,,2023-03-20 23:02:15 +0000 +0000,https://twitter.com/CorinneGrahamNY/status/1637952723953008640
@mya11281477 Thinking that the NDP communist party isn't as corrupt as the Liberals is like thinking that the world will end tomorrow at 9am due to climate change.🙄,1637952692944535553,,2023-03-20 23:02:08 +0000 +0000,https://twitter.com/hungdangquack/status/1637952692944535553
"@MikeHudema The earth has flip flopped for thousands of years, it has nothing to do with climate change. The south pole has been gaining ice, so quit blaming this on climate change!",1637952670161063938,,2023-03-20 23:02:02 +0000 +0000,https://twitter.com/cjskriver/status/1637952670161063938
"The night sky? Literally our home (we came from star dust). If we visibly scar the face of our origin with 6000 satellites (already + 1000s more to come), why would we fight the climate change that we ""can't"" see?
#climateemergency #DarkSky 
https://t.co/L8lrGPyEuV",1637952590020509697,"climateemergency,DarkSky",2023-03-20 23:01:43 +0000 +0000,https://twitter.com/BlairCosgrove/status/1637952590020509697
"Food donation #policy can help governments achieve critical #ClimateChange commitments.

Up next, @TomArnoldCEO chats with food bankers from Hong Kong, Europe, Ecuador, Chile, &amp; Mexico on real ways to partner and influence policy change. #FBLI23

🖥️ https://t.co/mUUoHRnh4f https://t.co/w7JE3inyja",1637952562870599682,"policy,ClimateChange,FBLI23",2023-03-20 23:01:37 +0000 +0000,https://twitter.com/foodbanking/status/1637952562870599682
"World is on brink of catastrophic warming, U.N. climate change report says @Apple ⁦@SCMPNews⁩ no to coal fired power plants. Shut them down  https://t.co/CXJt4qbKqv",1637952562707193856,,2023-03-20 23:01:37 +0000 +0000,https://twitter.com/anna_alysia/status/1637952562707193856
"Disabled people are pushing for the U.N. to acknowledge their unique vulnerabilities to climate change

#ClimateAction #ReducedInequalities #SDG13 #SDG10 #COP27 https://t.co/1QYxEdHcNU",1637952558474964995,"ClimateAction,ReducedInequalities,SDG13,SDG10,COP27",2023-03-20 23:01:36 +0000 +0000,https://twitter.com/EthicalHourNews/status/1637952558474964995
What if climate change meant not doom — but abundance? https://t.co/ZaIrIGwPwA,1637952528397778946,,2023-03-20 23:01:29 +0000 +0000,https://twitter.com/STEWest/status/1637952528397778946
"@SkyNewsAust And so we should.  Climate change is a global socialist hoax.  Australia is a sovereign nation and we should  keep it that way.

Tell the UN to F OFF",1637952518054637568,,2023-03-20 23:01:26 +0000 +0000,https://twitter.com/YRockOnLine/status/1637952518054637568
"Fear festers. Particularly in a climate where it seems not only accepted but encouraged that #ofsted changes focus to encompass new or different elements on top of what is, to be fair, a much better current framework than has previously been inspected with.",1637952516435345411,ofsted,2023-03-20 23:01:26 +0000 +0000,https://twitter.com/primarypete_/status/1637952516435345411
@flugkind I hate almond milk. Used to work milking almonds on the almond farm and now I am nuts. It's just so climate change.,1637952508965314564,,2023-03-20 23:01:24 +0000 +0000,https://twitter.com/PeterKovar71/status/1637952508965314564
"World is on brink of catastrophic warming, U.N. climate-change report says. https://t.co/AzeYdSmaiU",1637952490069975041,,2023-03-20 23:01:19 +0000 +0000,https://twitter.com/TGExtinction/status/1637952490069975041
@goddeketal @B33Mello @ClimateChange is a way to cause division &amp; pass 15minute city laws plus lots more #oppression to #ControlTheMasses,1637952476518424577,"oppression,ControlTheMasses",2023-03-20 23:01:16 +0000 +0000,https://twitter.com/MomSfbr/status/1637952476518424577
You now what will happen by 2040 ABSOLUTELY NOTHING except we will be older if you want to be worried about something nuclear war that's probably going to kill more people then climate change will.,1637952472349016065,,2023-03-20 23:01:15 +0000 +0000,https://twitter.com/JuveMetal32/status/1637952472349016065
"""We encourage our artists to get in touch with nature and provide an artistic interpretation of their experiences with climate change and its effects on the world around them.""

To submit visit: https://t.co/eu2ihpeQob",1637952452933611522,,2023-03-20 23:01:11 +0000 +0000,https://twitter.com/sunrisemvmtkc/status/1637952452933611522
"""Enviro-art is an art contest with climate change and environmental conservation themes. Enviro-Art aims to serve as a lens for how the youth interpret the environmental impacts faced by the world around them.""",1637952446252175360,,2023-03-20 23:01:09 +0000 +0000,https://twitter.com/sunrisemvmtkc/status/1637952446252175360
"@fchollet Might be true. But none of those generations has been facing nukes, AI and climate change. Actors in past generations had far less destructive potential.",1637952431287070720,,2023-03-20 23:01:05 +0000 +0000,https://twitter.com/pozo70/status/1637952431287070720
"The Coalition is playing a cynical wrecking role of Australia’s ability to contribute more meaningfully to reducing global emissions.

The LNP believe the spiralling cost of electricity will over-ride any voter concerns about catastrophic climate change.
https://t.co/6a4cyH3lDc",1637952416242073600,,2023-03-20 23:01:02 +0000 +0000,https://twitter.com/AllanSeymour1/status/1637952416242073600
"@GleaningSage @KendraWrites I was a teen at the time and *I* realized that our national passive acceptance of that was the death knell of our democracy, but no one else seemed to recognize it? Or care?

In retrospect it’s a miracle I ever believed the govt would take steps to control COVID or climate change",1637952396344307712,,2023-03-20 23:00:57 +0000 +0000,https://twitter.com/Shiramina13/status/1637952396344307712
@CassyWearsHeels Mostly because climate change is not a threat,1637952392611110913,,2023-03-20 23:00:56 +0000 +0000,https://twitter.com/Volandchain1/status/1637952392611110913
"@CEdmundWright @alexbruesewitz @realDonaldTrump I just want Biden out, I want someone to honor the Constitution &amp; Bill of Rights. I want someone to make Congress accountable with term limits. I want endless funding of Ukraine, climate change &amp; the globalist takeover of America to end. I want people to be reasonable. Too much?",1637952355017662464,,2023-03-20 23:00:47 +0000 +0000,https://twitter.com/MsFortune70/status/1637952355017662464
Just listened to Mary Robinson banging on about climate change https://t.co/XCyVo4Rf3y,1637952346054602754,,2023-03-20 23:00:45 +0000 +0000,https://twitter.com/Gearoid_80/status/1637952346054602754
@snookerbacker @SnookerJudge There is no Climate Crisis its a con and some half wits like you falling for it. There is Climate change but nothing we can do to stop that it evolves but at least it keeps these useless scientists in Work.,1637952343999234048,,2023-03-20 23:00:45 +0000 +0000,https://twitter.com/wildey_1/status/1637952343999234048
“Much of the reluctance to do what climate change requires comes from the assumption that it means trading abundance for austerity…What if the austerity is how we live now — and the abundance could be what is to come?” - @RebeccaSolnit https://t.co/hJf34MkFSN,1637952333089763331,,2023-03-20 23:00:42 +0000 +0000,https://twitter.com/ThatNikkiBi/status/1637952333089763331
‘Survival guide for humanity’ - definitive report on climate change published today. #Pray its call to action can cut though our greed &amp; distractions. https://t.co/pphpHZQMGC,1637952324294389764,Pray,2023-03-20 23:00:40 +0000 +0000,https://twitter.com/climateprayer/status/1637952324294389764
@KDKA Financing climate change investments is what took SVB down,1637952301536256000,,2023-03-20 23:00:35 +0000 +0000,https://twitter.com/KenMorr95751251/status/1637952301536256000
You know capitalism is bad when the right can't stop reminding us we need to take it down to stop climate change. Wild. https://t.co/XQoG6TP75y,1637952294284308481,,2023-03-20 23:00:33 +0000 +0000,https://twitter.com/AntifashKiwi/status/1637952294284308481
"https://t.co/vKCVeCFYRY

#JoyofSustainability#sustainability#sustainabilitytips#dailyquote#empowerment#CreativityCoach #SustainabilityCoach#ClimateChange#innovation#positivepsychology https://t.co/GjEYbDU4nE",1637952262214500352,,2023-03-20 23:00:25 +0000 +0000,https://twitter.com/Joygai/status/1637952262214500352
"Did you know that the Inflation Reduction Act aligns with what a large majority of American voters believe about the need to address climate change?
How? Read here: https://t.co/ohrhRLWMHF
@Forbes @ForbesWomen 

#ELP #Joan #climatechange #environment #sustainability #nature https://t.co/6yvbVBGY9l",1637952258410266626,"ELP,Joan,climatechange,environment,sustainability,nature",2023-03-20 23:00:24 +0000 +0000,https://twitter.com/joanmichelson/status/1637952258410266626
"Now more than ever, it is time to take action on climate change and start implementing sustainable solutions. The IPCC has released its latest report, warning that global temperatures could rise by as much as 5°C by the end of the century.  https://t.co/1YJyIsIIhm #cruzfoam https://t.co/QO9P8uqTuk",1637952238722371586,cruzfoam,2023-03-20 23:00:20 +0000 +0000,https://twitter.com/CruzFoam/status/1637952238722371586
10 Big Findings from the 2023 @UN IPCC Report on Climate Change. From @WorldResources https://t.co/B7NkrRBvBk https://t.co/nEzNZgFfAq,1637952225178779650,,2023-03-20 23:00:16 +0000 +0000,https://twitter.com/Michael_Shank/status/1637952225178779650
UN releases dire report on climate change  https://t.co/oFt9wxR1X9,1637952225065443328,,2023-03-20 23:00:16 +0000 +0000,https://twitter.com/ctvwinnipeg/status/1637952225065443328
"Cluey climate quotes n32
Australia established national arrangements for participation in the Intergovernmental Panel on Climate Change (IPCC) in November 1988 (Zillman, the BoM-1939-2003); (as did other nations around this time) @AMOSupdates #climate #ausclimate",1637952219147534336,"climate,ausclimate",2023-03-20 23:00:15 +0000 +0000,https://twitter.com/mvcumulus/status/1637952219147534336
"The left call Far Right Fascists but Left Wing are the real Fascists. Left govern as dictators under NWO enforcing trans, gender, climate change, illegal migration against our border laws etc - not allowing us to disagree &amp; controlling our lives. The big con. @SkyNewsAust",1637952197030969345,,2023-03-20 23:00:10 +0000 +0000,https://twitter.com/magoo56438/status/1637952197030969345
"@GavinNewsom You know that there is NO MANMADE Climate Change.
You know that your state is a EFFING DISASTER!
You know you have a record amount of homeless ALL OVER THE STATE!
You know your wife slept with @HarveyWeinstein many times WHILE you were married.
You are a epic failure.",1637952194539573248,,2023-03-20 23:00:09 +0000 +0000,https://twitter.com/DmatteoRich/status/1637952194539573248
climate change : London is predicted to be underwater by 2050 due to rising sea levels (people - lets not die),1637952189825159170,,2023-03-20 23:00:08 +0000 +0000,https://twitter.com/trot_a/status/1637952189825159170
NASA climate change satellite back online after instrument shutdown  #space. https://t.co/AyWy6dmUqu,1637952187912339459,space,2023-03-20 23:00:07 +0000 +0000,https://twitter.com/SpaceWowso/status/1637952187912339459
"Getting back on my soap box to make one more point: 

Science shows us that every fraction of a degree of warming matters. 1.5C is better than 1.6C, which is better than 1.7, and so on. This is true no matter how bad climate change gets. Less warming is always better than more.",1637952186624667648,,2023-03-20 23:00:07 +0000 +0000,https://twitter.com/sarahkaplan48/status/1637952186624667648
"@antonioguterres Man can't control or change the climate, PERIOD! Antonio, you're a fake selling a hoax.",1637952159986876416,,2023-03-20 23:00:01 +0000 +0000,https://twitter.com/1TparT2/status/1637952159986876416
"""Younger people would listen more to #socialmedia influencers than #TV content on #climatechange. And watch 7X less TV than their grandparents, preferring #TikTok or #YouTube. This means the #climate story has become competitive content for Film and TV"" 
https://t.co/2KYmmMb0O7",1637952159365963777,"socialmedia,TV,climatechange,TikTok,YouTube,climate",2023-03-20 23:00:01 +0000 +0000,https://twitter.com/AlRokerEnt/status/1637952159365963777
"IPCC。气候变化2023

GPT🤔: IPCC：气候变化2023

IPCC: Climate Change 2023

👉 17 HN Points: https://t.co/QGv8jzanZJ

原文地址: https://t.co/QwczNi57GU",1637952156400508928,,2023-03-20 23:00:00 +0000 +0000,https://twitter.com/HackerNewsZh/status/1637952156400508928
Illegal immigration is more of a threat to America than climate change.,1637952155981320195,,2023-03-20 23:00:00 +0000 +0000,https://twitter.com/CassyWearsHeels/status/1637952155981320195
"Watch Jose Siri and Terri Chapman discuss the nexus between #urbanisation, #health and #climatechange at the #KigaliGlobalDialogue.

#ToKigali #KGD2022

@ORF_CNED 
https://t.co/5P98YZ1uOd",1637952155641323526,"urbanisation,health,climatechange,KigaliGlobalDialogue,ToKigali,KGD2022",2023-03-20 23:00:00 +0000 +0000,https://twitter.com/ORF_CNED/status/1637952155641323526
@CNN Climate changes thats Mother Nature,1637952136418848769,,2023-03-20 22:59:55 +0000 +0000,https://twitter.com/GWCampbell4/status/1637952136418848769
